Date,ret_1m,ret_3m,vol_3m,mdd_6m,ma_gap_60,vkospi_z_6m,vkospi_change_5d,regime_kmeans,regime_hmm,63d_return,126d_return
2023-09-26,-0.03162680974988308,-0.039474443397751635,0.13351166532406827,-0.07652596010790236,-0.04110086970543736,0.21178850516768544,0.12361395596717673,2,2,0.05860407946809798,0.11329006549650211
2023-09-27,-0.0341239760630907,-0.03331344480483356,0.13316942787562097,-0.07652596010790236,-0.03948398160769284,0.3937469210317395,0.13026519483790144,2,2,0.04947119059095906,0.10106807744574176
2023-10-04,-0.06072497914116204,-0.06184585383762098,0.14083816539642904,-0.09800272218341477,-0.061565269359089014,2.9942644947693275,0.30368241379822214,2,2,0.071659333046876,0.12967588032360622
2023-10-05,-0.05972370708435393,-0.07641581854377555,0.1371329292077976,-0.09878629505418146,-0.06144878400695841,1.6427125753105871,0.1931912290308584,2,2,0.06832250126102757,0.12546172499625707
2023-10-06,-0.06045144842050576,-0.07117547611144137,0.1372200911449296,-0.09878629505418146,-0.058722960971630656,1.4856787798139344,0.18781607611159545,2,2,0.0633155276856503,0.12381212626029292
2023-10-10,-0.07040682798370768,-0.06840632876114772,0.13696444494085452,-0.09916874452311397,-0.06040336273573621,1.7626685086117142,0.15082288973458358,2,2,0.058020918267389865,0.11622505021863705
2023-10-11,-0.05115826821242986,-0.041548478190859606,0.14215093335759016,-0.09916874452311397,-0.04112459628190401,0.5185023711583381,0.015151805020602538,2,2,0.03681101781590357,0.08993577617440751
2023-10-12,-0.032582496534815486,-0.018557686993376676,0.1426236622648598,-0.09916874452311397,-0.02888427865021137,1.4159424037685464,-0.14723023698268456,2,2,0.018239218661809442,0.05234646501550655
2023-10-13,-0.036146275132397765,-0.025607985908086994,0.14377607610955437,-0.09916874452311397,-0.037304939561457195,1.6805955260137557,0.006734032181344052,2,2,0.028434782349392007,0.0521263092186286
2023-10-16,-0.043741735381369606,-0.049268485137946905,0.14043020463453518,-0.09916874452311397,-0.04390913585093803,2.288317047367311,0.08529758051189518,2,2,0.0251822882401449,0.08146158085123933
2023-10-17,-0.03782342752492607,-0.04449029414132477,0.14159057471870595,-0.09916874452311397,-0.03351389531375881,1.4485633942272975,-0.027028672387919173,2,2,-0.00986518017127569,0.053528898299231464
2023-10-18,-0.02916524540531551,-0.04964047335899957,0.14089773193593066,-0.09916874452311397,-0.03163970847738884,1.243723793151876,0.07249550203815325,2,2,-0.00916107272765121,0.06774946687803185
2023-10-19,-0.04690886678274431,-0.08085073852003577,0.14225719774138013,-0.09916874452311397,-0.04884313313282174,3.126001152799273,0.18232155679395445,2,2,0.023569807208949634,0.0857769544311604
2023-10-20,-0.0769134711706736,-0.0931653302787323,0.14562552138423585,-0.10950970948395045,-0.06352297816635788,3.419951497089656,0.21098945166352667,2,2,0.03762109374999989,0.12663157894736843
2023-10-23,-0.09389992888679821,-0.09610299291851598,0.1460233544829253,-0.11625118233914622,-0.0690663613625716,3.4196043831050407,0.1568424714929697,2,2,0.05158636196683908,0.11523028884169784
2023-10-24,-0.0742643717038024,-0.08616154238496887,0.14820646601709853,-0.11625118233914622,-0.05708299350191759,2.6352826569952708,0.1638878551051164,2,2,0.03615673157970045,0.11446147372638982
