,date,fold,y_true,kmeans_state,hmm_state,kmeans_prob,hmm_prob_hard,hmm_prob_soft,kmeans_risk_rank,train_event_rate_x,hmm_risk_rank,train_event_rate_y,price
818,2012-04-09,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582329341075235,1,0.0653907496012759,1,0.0582329317269076,1997.0799560546875
819,2012-04-10,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582329335088806,1,0.0653907496012759,1,0.0582329317269076,1994.4100341796875
820,2012-04-12,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582329392441919,1,0.0653907496012759,1,0.0582329317269076,1986.6300048828125
821,2012-04-13,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329327900508,0,0.0627062706270627,1,0.0582329317269076,2008.9100341796875
822,2012-04-16,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582329403417241,1,0.0653907496012759,1,0.0582329317269076,1992.6300048828125
823,2012-04-17,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329445733265,0,0.0627062706270627,1,0.0582329317269076,1985.300048828125
824,2012-04-18,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329337028713,0,0.0627062706270627,1,0.0582329317269076,2004.530029296875
825,2012-04-19,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329370534379,0,0.0627062706270627,1,0.0582329317269076,1999.8599853515625
826,2012-04-20,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329711965624,0,0.0627062706270627,1,0.0582329317269076,1974.6500244140625
827,2012-04-23,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582330348519334,0,0.0627062706270627,1,0.0582329317269076,1972.6300048828125
828,2012-04-24,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582336154072003,0,0.0627062706270627,1,0.0582329317269076,1963.4200439453125
829,2012-04-25,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582342897251883,1,0.0653907496012759,1,0.0582329317269076,1961.97998046875
830,2012-04-26,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582341839149383,1,0.0653907496012759,1,0.0582329317269076,1964.0400390625
831,2012-04-27,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582331587696103,0,0.0627062706270627,1,0.0582329317269076,1975.3499755859375
832,2012-04-30,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582329742586379,0,0.0627062706270627,1,0.0582329317269076,1981.989990234375
833,2012-05-02,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582330393486699,0,0.0627062706270627,1,0.0582329317269076,1999.0699462890625
834,2012-05-03,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582469560360901,0,0.0627062706270627,1,0.0582329317269076,1995.1099853515625
835,2012-05-04,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0592337288951633,0,0.0627062706270627,1,0.0582329317269076,1989.1500244140625
836,2012-05-07,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0754988622392893,1,0.0653907496012759,1,0.0582329317269076,1956.43994140625
837,2012-05-08,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0818654572203143,0,0.0627062706270627,1,0.0582329317269076,1967.010009765625
838,2012-05-09,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1023747710014892,1,0.0653907496012759,2,0.1141304347826086,1950.2900390625
839,2012-05-10,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1111117750741785,1,0.0653907496012759,2,0.1141304347826086,1944.9300537109375
840,2012-05-11,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141019228063674,1,0.0653907496012759,2,0.1141304347826086,1917.1300048828125
841,2012-05-14,4,0,1,2,0.0627062706270627,0.1141304347826086,0.114129278888142,0,0.0627062706270627,2,0.1141304347826086,1913.72998046875
842,2012-05-15,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304270660198,1,0.0653907496012759,2,0.1141304347826086,1898.9599609375
843,2012-05-16,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304347826842,1,0.0653907496012759,2,0.1141304347826086,1840.530029296875
844,2012-05-17,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304347799821,1,0.0653907496012759,2,0.1141304347826086,1845.239990234375
845,2012-05-18,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347826864,3,0.1137440758293838,2,0.1141304347826086,1782.4599609375
846,2012-05-21,4,0,2,2,0.1137440758293838,0.1141304347826086,0.114130434782858,3,0.1137440758293838,2,0.1141304347826086,1799.1300048828125
847,2012-05-22,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347910306,3,0.1137440758293838,2,0.1141304347826086,1828.68994140625
848,2012-05-23,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347867474,3,0.1137440758293838,2,0.1141304347826086,1808.6199951171875
849,2012-05-24,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347895096,3,0.1137440758293838,2,0.1141304347826086,1814.469970703125
850,2012-05-25,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347878779,3,0.1137440758293838,2,0.1141304347826086,1824.1700439453125
851,2012-05-29,4,0,1,2,0.0627062706270627,0.1141304347826086,0.114130434571441,0,0.0627062706270627,2,0.1141304347826086,1849.9100341796875
852,2012-05-30,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304345257445,3,0.1137440758293838,2,0.1141304347826086,1844.8599853515625
853,2012-05-31,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304346600885,0,0.0627062706270627,2,0.1141304347826086,1843.469970703125
854,2012-06-01,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347892988,3,0.1137440758293838,2,0.1141304347826086,1834.510009765625
855,2012-06-04,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347827872,3,0.1137440758293838,2,0.1141304347826086,1783.1300048828125
856,2012-06-05,4,0,2,2,0.1137440758293838,0.1141304347826086,0.114130434784074,3,0.1137440758293838,2,0.1141304347826086,1801.8499755859375
857,2012-06-07,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304344887551,1,0.0653907496012759,2,0.1141304347826086,1847.949951171875
858,2012-06-08,4,0,2,2,0.1137440758293838,0.1141304347826086,0.1141304347557513,3,0.1137440758293838,2,0.1141304347826086,1835.6400146484375
859,2012-06-11,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304280891957,0,0.0627062706270627,2,0.1141304347826086,1867.0400390625
860,2012-06-12,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304340591501,0,0.0627062706270627,2,0.1141304347826086,1854.739990234375
861,2012-06-13,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304231195396,0,0.0627062706270627,2,0.1141304347826086,1859.3199462890625
862,2012-06-14,4,0,0,2,0.0653907496012759,0.1141304347826086,0.114130434005679,1,0.0653907496012759,2,0.1141304347826086,1871.47998046875
863,2012-06-15,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304348175343,1,0.0653907496012759,2,0.1141304347826086,1858.1600341796875
864,2012-06-18,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141301643917022,1,0.0653907496012759,2,0.1141304347826086,1891.7099609375
865,2012-06-19,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141289827382687,1,0.0653907496012759,2,0.1141304347826086,1891.77001953125
866,2012-06-20,4,0,1,2,0.0627062706270627,0.1141304347826086,0.114125194247934,0,0.0627062706270627,2,0.1141304347826086,1904.1199951171875
867,2012-06-21,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141269762710962,0,0.0627062706270627,2,0.1141304347826086,1889.1500244140625
868,2012-06-22,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304183177594,0,0.0627062706270627,2,0.1141304347826086,1847.3900146484375
869,2012-06-25,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304351796342,1,0.0653907496012759,2,0.1141304347826086,1825.3800048828125
870,2012-06-26,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304352425645,1,0.0653907496012759,2,0.1141304347826086,1817.81005859375
871,2012-06-27,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304348358925,1,0.0653907496012759,2,0.1141304347826086,1817.6500244140625
872,2012-06-28,4,0,0,2,0.0653907496012759,0.1141304347826086,0.114130434930485,1,0.0653907496012759,2,0.1141304347826086,1819.1800537109375
873,2012-06-29,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141301684514859,0,0.0627062706270627,2,0.1141304347826086,1854.010009765625
874,2012-07-02,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141284556558751,0,0.0627062706270627,2,0.1141304347826086,1851.6500244140625
875,2012-07-03,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141043487316265,0,0.0627062706270627,2,0.1141304347826086,1867.8199462890625
876,2012-07-04,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1140887740884983,0,0.0627062706270627,2,0.1141304347826086,1874.449951171875
877,2012-07-05,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141003252119132,0,0.0627062706270627,2,0.1141304347826086,1875.489990234375
878,2012-07-06,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141256618831384,1,0.0653907496012759,2,0.1141304347826086,1858.199951171875
879,2012-07-09,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141303949275411,1,0.0653907496012759,2,0.1141304347826086,1836.1300048828125
880,2012-07-10,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304258620401,1,0.0653907496012759,2,0.1141304347826086,1829.449951171875
881,2012-07-11,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141303995406341,1,0.0653907496012759,2,0.1141304347826086,1826.3900146484375
882,2012-07-12,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141304349664839,1,0.0653907496012759,2,0.1141304347826086,1785.3900146484375
883,2012-07-13,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304151724827,0,0.0627062706270627,2,0.1141304347826086,1812.8900146484375
884,2012-07-16,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141304092559391,0,0.0627062706270627,2,0.1141304347826086,1817.7900390625
885,2012-07-17,4,0,1,2,0.0627062706270627,0.1141304347826086,0.114130366215991,0,0.0627062706270627,2,0.1141304347826086,1821.9599609375
886,2012-07-18,4,0,0,2,0.0653907496012759,0.1141304347826086,0.114130353066412,1,0.0653907496012759,2,0.1141304347826086,1794.9100341796875
887,2012-07-19,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141285514965598,0,0.0627062706270627,2,0.1141304347826086,1822.9599609375
888,2012-07-20,4,0,1,2,0.0627062706270627,0.1141304347826086,0.1141266361308058,0,0.0627062706270627,2,0.1141304347826086,1822.9300537109375
889,2012-07-23,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141262988384563,1,0.0653907496012759,2,0.1141304347826086,1789.43994140625
890,2012-07-24,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141258790747141,1,0.0653907496012759,2,0.1141304347826086,1793.9300537109375
891,2012-07-25,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141257322782731,1,0.0653907496012759,2,0.1141304347826086,1769.31005859375
892,2012-07-26,4,0,0,2,0.0653907496012759,0.1141304347826086,0.1141041857515081,1,0.0653907496012759,2,0.1141304347826086,1782.469970703125
893,2012-07-27,4,0,1,2,0.0627062706270627,0.1141304347826086,0.0915846418319082,0,0.0627062706270627,2,0.1141304347826086,1829.1600341796875
894,2012-07-30,4,0,1,2,0.0627062706270627,0.1141304347826086,0.0834863227560569,0,0.0627062706270627,2,0.1141304347826086,1843.7900390625
895,2012-07-31,4,0,1,2,0.0627062706270627,0.1141304347826086,0.0794859508639693,0,0.0627062706270627,2,0.1141304347826086,1881.989990234375
896,2012-08-01,4,0,0,2,0.0653907496012759,0.1141304347826086,0.0780176794451829,1,0.0653907496012759,2,0.1141304347826086,1879.9300537109375
897,2012-08-02,4,0,0,2,0.0653907496012759,0.1141304347826086,0.0779542002075502,1,0.0653907496012759,2,0.1141304347826086,1869.4000244140625
898,2012-08-03,4,0,0,2,0.0653907496012759,0.1141304347826086,0.0737811472898654,1,0.0653907496012759,2,0.1141304347826086,1848.6800537109375
899,2012-08-06,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0586376363151413,1,0.0653907496012759,1,0.0582329317269076,1885.8800048828125
900,2012-08-07,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0532683666767957,1,0.0653907496012759,1,0.0582329317269076,1886.800048828125
901,2012-08-08,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0550640376707732,0,0.0627062706270627,1,0.0582329317269076,1903.22998046875
902,2012-08-09,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0566759944494071,0,0.0627062706270627,1,0.0582329317269076,1940.5899658203125
903,2012-08-10,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0578265696180926,0,0.0627062706270627,1,0.0582329317269076,1946.4000244140625
904,2012-08-13,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0580956161101011,0,0.0627062706270627,1,0.0582329317269076,1932.43994140625
905,2012-08-14,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581672486486247,0,0.0627062706270627,1,0.0582329317269076,1956.9599609375
906,2012-08-16,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581749960233917,0,0.0627062706270627,1,0.0582329317269076,1957.9100341796875
907,2012-08-17,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581716273731638,0,0.0627062706270627,1,0.0582329317269076,1946.5400390625
908,2012-08-20,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581342771075492,0,0.0627062706270627,1,0.0582329317269076,1946.31005859375
909,2012-08-21,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0580304364763001,0,0.0627062706270627,1,0.0582329317269076,1943.219970703125
910,2012-08-22,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0577267851609696,1,0.0653907496012759,1,0.0582329317269076,1935.18994140625
911,2012-08-23,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0572989017914379,0,0.0627062706270627,1,0.0582329317269076,1942.5400390625
912,2012-08-24,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0560655818754465,0,0.0627062706270627,1,0.0582329317269076,1919.81005859375
913,2012-08-27,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0537952439054499,1,0.0653907496012759,1,0.0582329317269076,1917.8699951171875
914,2012-08-28,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0514093721251921,1,0.0653907496012759,1,0.0582329317269076,1916.3299560546875
915,2012-08-29,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0492634877893732,0,0.0627062706270627,1,0.0582329317269076,1928.5400390625
916,2012-08-30,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0459692024280207,1,0.0653907496012759,0,0.0453141091658084,1906.3800048828125
917,2012-08-31,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0454404925055291,1,0.0653907496012759,0,0.0453141091658084,1905.1199951171875
918,2012-09-03,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453406661225515,1,0.0653907496012759,0,0.0453141091658084,1912.7099609375
919,2012-09-04,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453173161211657,1,0.0653907496012759,0,0.0453141091658084,1907.1300048828125
920,2012-09-05,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141136063124,1,0.0653907496012759,0,0.0453141091658084,1874.030029296875
921,2012-09-06,4,0,0,0,0.0653907496012759,0.0453141091658084,0.045314110830958,1,0.0653907496012759,0,0.0453141091658084,1881.239990234375
922,2012-09-07,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453142544759677,0,0.0627062706270627,0,0.0453141091658084,1929.5799560546875
923,2012-09-10,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141389823349,1,0.0653907496012759,0,0.0453141091658084,1924.699951171875
924,2012-09-11,4,0,0,0,0.0653907496012759,0.0453141091658084,0.045314429318437,1,0.0653907496012759,0,0.0453141091658084,1920.0
925,2012-09-12,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453293370838342,1,0.0653907496012759,0,0.0453141091658084,1950.030029296875
926,2012-09-13,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0520507804593319,0,0.0627062706270627,1,0.0582329317269076,1950.68994140625
927,2012-09-14,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0569669138979943,0,0.0627062706270627,1,0.0582329317269076,2007.5799560546875
928,2012-09-17,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0579681776269176,0,0.0627062706270627,1,0.0582329317269076,2002.3499755859375
929,2012-09-18,4,0,1,1,0.0627062706270627,0.0582329317269076,0.058172393720098,0,0.0627062706270627,1,0.0582329317269076,2004.9599609375
930,2012-09-19,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582184097984372,0,0.0627062706270627,1,0.0582329317269076,2007.8800048828125
931,2012-09-20,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582292352386532,0,0.0627062706270627,1,0.0582329317269076,1990.3299560546875
932,2012-09-21,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582321877991415,0,0.0627062706270627,1,0.0582329317269076,2002.3699951171875
933,2012-09-24,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582327745657314,0,0.0627062706270627,1,0.0582329317269076,2003.43994140625
934,2012-09-25,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328817919783,0,0.0627062706270627,1,0.0582329317269076,1991.4100341796875
935,2012-09-26,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328983596088,0,0.0627062706270627,1,0.0582329317269076,1980.43994140625
936,2012-09-27,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328829500652,0,0.0627062706270627,1,0.0582329317269076,1988.699951171875
937,2012-09-28,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328748658565,0,0.0627062706270627,1,0.0582329317269076,1996.2099609375
938,2012-10-02,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582326370841649,0,0.0627062706270627,1,0.0582329317269076,1996.030029296875
939,2012-10-04,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582313953507658,0,0.0627062706270627,1,0.0582329317269076,1992.6800537109375
940,2012-10-05,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582272202989959,0,0.0627062706270627,1,0.0582329317269076,1995.1700439453125
941,2012-10-08,4,0,0,1,0.0653907496012759,0.0582329317269076,0.0582001452904138,1,0.0653907496012759,1,0.0582329317269076,1981.8900146484375
942,2012-10-09,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581622002024075,0,0.0627062706270627,1,0.0582329317269076,1979.0400390625
943,2012-10-10,4,0,0,1,0.0653907496012759,0.0582329317269076,0.057954583225928,1,0.0653907496012759,1,0.0582329317269076,1948.219970703125
944,2012-10-11,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0578115396318951,0,0.0627062706270627,1,0.0582329317269076,1933.0899658203125
945,2012-10-12,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0576146116388429,0,0.0627062706270627,1,0.0582329317269076,1933.260009765625
946,2012-10-15,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0573206995496156,0,0.0627062706270627,1,0.0582329317269076,1925.5899658203125
947,2012-10-16,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0569970967867203,0,0.0627062706270627,1,0.0582329317269076,1941.5400390625
948,2012-10-17,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0563154686774377,0,0.0627062706270627,1,0.0582329317269076,1955.1500244140625
949,2012-10-18,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0547973347954758,0,0.0627062706270627,1,0.0582329317269076,1959.1199951171875
950,2012-10-19,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0512964287228252,0,0.0627062706270627,1,0.0582329317269076,1943.8399658203125
951,2012-10-22,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0473561838229083,1,0.0653907496012759,0,0.0453141091658084,1941.5899658203125
952,2012-10-23,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0457425542430709,1,0.0653907496012759,0,0.0453141091658084,1926.81005859375
953,2012-10-24,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453490154118152,1,0.0653907496012759,0,0.0453141091658084,1913.9599609375
954,2012-10-25,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453196487193661,1,0.0653907496012759,0,0.0453141091658084,1924.5
955,2012-10-26,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453142092521954,1,0.0653907496012759,0,0.0453141091658084,1891.4300537109375
956,2012-10-29,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141161025986,1,0.0653907496012759,0,0.0453141091658084,1891.52001953125
957,2012-10-30,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141207892623,1,0.0653907496012759,0,0.0453141091658084,1899.5799560546875
958,2012-10-31,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141233922552,1,0.0653907496012759,0,0.0453141091658084,1912.06005859375
959,2012-11-01,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141208270259,1,0.0653907496012759,0,0.0453141091658084,1898.43994140625
960,2012-11-02,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453141731573675,0,0.0627062706270627,0,0.0453141091658084,1918.719970703125
961,2012-11-05,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141152765049,1,0.0653907496012759,0,0.0453141091658084,1908.219970703125
962,2012-11-06,4,0,0,0,0.0653907496012759,0.0453141091658084,0.0453141338381717,1,0.0653907496012759,0,0.0453141091658084,1928.1700439453125
963,2012-11-07,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453142397425285,0,0.0627062706270627,0,0.0453141091658084,1937.550048828125
964,2012-11-08,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453142211443764,0,0.0627062706270627,0,0.0453141091658084,1914.4100341796875
965,2012-11-09,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453141873831236,0,0.0627062706270627,0,0.0453141091658084,1904.4100341796875
966,2012-11-12,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453141661323922,0,0.0627062706270627,0,0.0453141091658084,1900.8699951171875
967,2012-11-13,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453141728132771,0,0.0627062706270627,0,0.0453141091658084,1889.699951171875
968,2012-11-14,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453143435888249,0,0.0627062706270627,0,0.0453141091658084,1894.0400390625
969,2012-11-15,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453154716755442,0,0.0627062706270627,0,0.0453141091658084,1870.719970703125
970,2012-11-16,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453171336558086,0,0.0627062706270627,0,0.0453141091658084,1860.8299560546875
971,2012-11-19,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453203994711849,0,0.0627062706270627,0,0.0453141091658084,1878.0999755859375
972,2012-11-20,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0453436492180364,0,0.0627062706270627,0,0.0453141091658084,1890.1800537109375
973,2012-11-21,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0454459574711204,0,0.0627062706270627,0,0.0453141091658084,1884.0400390625
974,2012-11-22,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0459076746397752,0,0.0627062706270627,0,0.0453141091658084,1899.5
975,2012-11-23,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0469322877927311,0,0.0627062706270627,0,0.0453141091658084,1911.3299560546875
976,2012-11-26,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0482711994355677,0,0.0627062706270627,0,0.0453141091658084,1908.510009765625
977,2012-11-27,4,0,1,0,0.0627062706270627,0.0453141091658084,0.050166254920345,0,0.0627062706270627,0,0.0453141091658084,1925.199951171875
978,2012-11-28,4,0,1,0,0.0627062706270627,0.0453141091658084,0.0517557241424606,0,0.0627062706270627,0,0.0453141091658084,1912.780029296875
979,2012-11-29,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0540448243531219,0,0.0627062706270627,1,0.0582329317269076,1934.8499755859375
980,2012-11-30,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0555501708891403,0,0.0627062706270627,1,0.0582329317269076,1932.9000244140625
981,2012-12-03,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0564497383677074,0,0.0627062706270627,1,0.0582329317269076,1940.02001953125
982,2012-12-04,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0571682054412574,0,0.0627062706270627,1,0.0582329317269076,1935.1800537109375
983,2012-12-05,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0577314493759566,0,0.0627062706270627,1,0.0582329317269076,1947.0400390625
984,2012-12-06,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0580383840770358,0,0.0627062706270627,1,0.0582329317269076,1949.6199951171875
985,2012-12-07,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581671135383764,0,0.0627062706270627,1,0.0582329317269076,1957.449951171875
986,2012-12-10,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582069994919192,0,0.0627062706270627,1,0.0582329317269076,1957.4200439453125
987,2012-12-11,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582258120126424,0,0.0627062706270627,1,0.0582329317269076,1964.6199951171875
988,2012-12-12,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582312860727177,0,0.0627062706270627,1,0.0582329317269076,1975.43994140625
989,2012-12-13,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582326933464879,0,0.0627062706270627,1,0.0582329317269076,2002.77001953125
990,2012-12-14,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328509416311,0,0.0627062706270627,1,0.0582329317269076,1995.0400390625
991,2012-12-17,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328773779462,0,0.0627062706270627,1,0.0582329317269076,1983.0699462890625
992,2012-12-18,4,0,1,1,0.0627062706270627,0.0582329317269076,0.058232878315763,0,0.0627062706270627,1,0.0582329317269076,1993.0899658203125
993,2012-12-20,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582328391031122,0,0.0627062706270627,1,0.0582329317269076,1999.5
994,2012-12-21,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582325780670461,0,0.0627062706270627,1,0.0582329317269076,1980.4200439453125
995,2012-12-24,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582315826744559,0,0.0627062706270627,1,0.0582329317269076,1981.8199462890625
996,2012-12-26,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582282614817145,0,0.0627062706270627,1,0.0582329317269076,1982.25
997,2012-12-27,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0582160720549736,0,0.0627062706270627,1,0.0582329317269076,1987.3499755859375
998,2012-12-28,4,0,1,1,0.0627062706270627,0.0582329317269076,0.0581733675531558,0,0.0627062706270627,1,0.0582329317269076,1997.050048828125
999,2013-01-02,5,0,0,3,0.0535885167464114,0.1411530815109344,0.1411530815109344,0,0.0535885167464114,3,0.1411530815109344,2031.0999755859375
1000,2013-01-03,5,0,0,0,0.0535885167464114,0.055350553505535,0.0553585702465502,0,0.0535885167464114,1,0.055350553505535,2019.4100341796875
1001,2013-01-04,5,0,0,2,0.0535885167464114,0.0387665198237885,0.0432577635332275,0,0.0535885167464114,0,0.0387665198237885,2011.93994140625
1002,2013-01-07,5,0,2,2,0.0573426573426573,0.0387665198237885,0.0389967882030106,1,0.0573426573426573,0,0.0387665198237885,2011.25
1003,2013-01-08,5,0,2,2,0.0573426573426573,0.0387665198237885,0.0387804155089436,1,0.0573426573426573,0,0.0387665198237885,1997.93994140625
1004,2013-01-09,5,0,0,2,0.0535885167464114,0.0387665198237885,0.0387690544673363,0,0.0535885167464114,0,0.0387665198237885,1991.81005859375
